Department Name,Municipality Name,Rainfall,Area (km²)
AMAZONAS,LETICIA,2750,"12,187549"
AMAZONAS,PUERTO NARIÑO,2750,"0,670944"
ANTIOQUIA,MEDELLÍN,1750,"82,672327"
ANTIOQUIA,MEDELLÍN,2250,"40,049517"
ANTIOQUIA,MEDELLÍN,2750,"0,434433"
ANTIOQUIA,ABEJORRAL,2250,"1,258996"
ANTIOQUIA,ABRIAQUÍ,2250,"0,159799"
ANTIOQUIA,ALEJANDRÍA,3500,"0,409682"
ANTIOQUIA,AMAGÁ,2250,"0,003817"
ANTIOQUIA,AMAGÁ,2750,"1,56986"
ANTIOQUIA,AMALFI,2750,"1,674508"
ANTIOQUIA,ANDES,2250,"2,100067"
ANTIOQUIA,ANGELÓPOLIS,2250,"0,62288"
ANTIOQUIA,ANGELÓPOLIS,2750,"0,16221"
ANTIOQUIA,ANGOSTURA,2750,"0,492124"
ANTIOQUIA,ANORÍ,3500,"1,326585"
ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,1750,"3,650567"
ANTIOQUIA,ANZÁ,1750,"0,228269"
ANTIOQUIA,APARTADÓ,2750,"6,066039"
ANTIOQUIA,ARBOLETES,1750,"1,466003"
ANTIOQUIA,ARGELIA,4500,"0,572416"
ANTIOQUIA,ARMENIA,2250,"0,30544"
ANTIOQUIA,BARBOSA,2250,"0,401911"
ANTIOQUIA,BARBOSA,2750,"2,437797"
ANTIOQUIA,BELMIRA,2250,"0,515874"
ANTIOQUIA,BELLO,1750,"22,493321"
ANTIOQUIA,BETANIA,2750,"0,381003"
ANTIOQUIA,BETULIA,2250,"0,026185"
ANTIOQUIA,BETULIA,2750,"0,582374"
ANTIOQUIA,CIUDAD BOLÍVAR,2750,"1,495467"
ANTIOQUIA,BRICEÑO,4500,"0,509977"
ANTIOQUIA,BURITICÁ,1750,"0,173481"
ANTIOQUIA,CÁCERES,3500,"1,796147"
ANTIOQUIA,CAICEDO,2250,"0,167102"
ANTIOQUIA,CALDAS,2250,"0,936321"
ANTIOQUIA,CALDAS,2750,"3,119298"
ANTIOQUIA,CAMPAMENTO,3500,"0,576624"
ANTIOQUIA,CAÑASGORDAS,2250,"0,925424"
ANTIOQUIA,CARACOLÍ,2750,"0,327966"
ANTIOQUIA,CARAMANTA,2750,"0,362333"
ANTIOQUIA,CAREPA,2750,"2,664946"
ANTIOQUIA,EL CARMEN DE VIBORAL,2750,"3,124686"
ANTIOQUIA,CAROLINA,2750,"0,349609"
ANTIOQUIA,CAROLINA,3500,"1,22234"
ANTIOQUIA,CAUCASIA,2750,"17,408127"
ANTIOQUIA,CHIGORODÓ,3500,"3,644657"
ANTIOQUIA,CISNEROS,3500,"1,479433"
ANTIOQUIA,COCORNÁ,4500,"0,823786"
ANTIOQUIA,CONCEPCIÓN,3500,"0,619615"
ANTIOQUIA,CONCORDIA,2250,"0,799712"
ANTIOQUIA,COPACABANA,1750,"7,767674"
ANTIOQUIA,DABEIBA,2250,"2,539262"
ANTIOQUIA,DONMATÍAS,2250,"1,105911"
ANTIOQUIA,EBÉJICO,1750,"0,002562"
ANTIOQUIA,EBÉJICO,2250,"0,282064"
ANTIOQUIA,EL BAGRE,4500,"11,322509"
ANTIOQUIA,ENTRERRÍOS,1750,"1,073316"
ANTIOQUIA,ENVIGADO,2250,"13,258582"
ANTIOQUIA,FREDONIA,2750,"2,195791"
ANTIOQUIA,FRONTINO,2250,"3,138334"
ANTIOQUIA,GIRALDO,1750,"0,513017"
ANTIOQUIA,GIRARDOTA,1750,"3,843259"
ANTIOQUIA,GÓMEZ PLATA,3500,"1,075263"
ANTIOQUIA,GRANADA,3500,"0,60339"
ANTIOQUIA,GUADALUPE,2750,"0,359901"
ANTIOQUIA,GUADALUPE,3500,"0,057847"
ANTIOQUIA,GUARNE,2250,"1,761898"
ANTIOQUIA,GUATAPÉ,3500,"0,674032"
ANTIOQUIA,HELICONIA,2250,"0,055938"
ANTIOQUIA,HELICONIA,2750,"0,677916"
ANTIOQUIA,HISPANIA,2750,"0,6948"
ANTIOQUIA,ITAGÜÍ,1750,"1,659893"
ANTIOQUIA,ITAGÜÍ,2250,"11,313107"
ANTIOQUIA,ITUANGO,2750,"0,95699"
ANTIOQUIA,JARDÍN,2750,"1,422567"
ANTIOQUIA,JERICÓ,2750,"1,515246"
ANTIOQUIA,LA CEJA,2250,"3,206903"
ANTIOQUIA,LA CEJA,2750,"0,892784"
ANTIOQUIA,LA ESTRELLA,2250,"6,767504"
ANTIOQUIA,LA PINTADA,2250,"1,609862"
ANTIOQUIA,LA UNIÓN,2250,"0,005356"
ANTIOQUIA,LA UNIÓN,2750,"0,938002"
ANTIOQUIA,LIBORINA,1750,"0,344256"
ANTIOQUIA,MACEO,2750,"0,690858"
ANTIOQUIA,MARINILLA,2250,"4,812557"
ANTIOQUIA,MONTEBELLO,2250,"0,419023"
ANTIOQUIA,MURINDÓ,4500,"0,69348"
ANTIOQUIA,MUTATÁ,4500,"0,660269"
ANTIOQUIA,NARIÑO,3500,"0,818333"
ANTIOQUIA,NECOCLÍ,2250,"2,662873"
ANTIOQUIA,NECHÍ,4500,"1,640746"
ANTIOQUIA,OLAYA,1750,"0,051789"
ANTIOQUIA,PEÑOL,2750,"1,203925"
ANTIOQUIA,PEQUE,2250,"0,525484"
ANTIOQUIA,PUEBLORRICO,2750,"0,730684"
ANTIOQUIA,PUERTO BERRÍO,2750,"6,268005"
ANTIOQUIA,PUERTO NARE,2750,"0,890113"
ANTIOQUIA,PUERTO TRIUNFO,2250,"0,480544"
ANTIOQUIA,REMEDIOS,2750,"3,118733"
ANTIOQUIA,RETIRO,2250,"1,963433"
ANTIOQUIA,RIONEGRO,2250,"9,672185"
ANTIOQUIA,SABANALARGA,1750,"0,598893"
ANTIOQUIA,SABANETA,2250,"4,608517"
ANTIOQUIA,SALGAR,2750,"0,694943"
ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,2250,"0,764"
ANTIOQUIA,SAN CARLOS,3500,"1,772914"
ANTIOQUIA,SAN CARLOS,4500,"0,360133"
ANTIOQUIA,SAN FRANCISCO,4500,"0,216785"
ANTIOQUIA,SAN JERÓNIMO,1750,"5,089374"
ANTIOQUIA,SAN JOSÉ DE LA MONTAÑA,2250,"0,37529"
ANTIOQUIA,SAN JUAN DE URABÁ,1750,"0,985613"
ANTIOQUIA,SAN LUIS,4500,"0,500842"
ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,1750,"2,196393"
ANTIOQUIA,SAN PEDRO DE URABÁ,1750,"3,417208"
ANTIOQUIA,SAN RAFAEL,3500,"1,348674"
ANTIOQUIA,SAN ROQUE,3500,"0,682001"
ANTIOQUIA,SAN VICENTE,2750,"1,013761"
ANTIOQUIA,SANTA BÁRBARA,2250,"1,077936"
ANTIOQUIA,SANTA ROSA DE OSOS,2250,"5,479713"
ANTIOQUIA,SANTO DOMINGO,3500,"0,541517"
ANTIOQUIA,EL SANTUARIO,2750,"2,053615"
ANTIOQUIA,SEGOVIA,2750,"3,901036"
ANTIOQUIA,SONSÓN,2750,"2,721326"
ANTIOQUIA,SOPETRÁN,1750,"4,028592"
ANTIOQUIA,TÁMESIS,2250,"1,260277"
ANTIOQUIA,TARAZÁ,3500,"0,789434"
ANTIOQUIA,TARAZÁ,4500,"1,155781"
ANTIOQUIA,TARSO,2750,"0,420056"
ANTIOQUIA,TITIRIBÍ,2250,"0,487611"
ANTIOQUIA,TOLEDO,2250,"0,276912"
ANTIOQUIA,TURBO,2250,"6,91648"
ANTIOQUIA,URAMITA,2250,"0,302867"
ANTIOQUIA,URRAO,1750,"2,37922"
ANTIOQUIA,VALDIVIA,4500,"0,443875"
ANTIOQUIA,VALPARAÍSO,2750,"0,682647"
ANTIOQUIA,VEGACHÍ,2750,"1,106521"
ANTIOQUIA,VENECIA,2750,"1,308145"
ANTIOQUIA,VIGÍA DEL FUERTE,6000,"0,616468"
ANTIOQUIA,YALÍ,2750,"0,573314"
ANTIOQUIA,YARUMAL,2750,"2,602789"
ANTIOQUIA,YOLOMBÓ,2750,"2,637169"
ANTIOQUIA,YONDÓ,2750,"3,081109"
ANTIOQUIA,ZARAGOZA,4500,"1,811913"
ARAUCA,ARAUCA,1750,"21,686983"
ARAUCA,ARAUQUITA,2250,"2,283411"
ARAUCA,CRAVO NORTE,2250,"2,369768"
ARAUCA,FORTUL,2750,"2,493136"
ARAUCA,PUERTO RONDÓN,2250,"2,352482"
ARAUCA,SARAVENA,3500,"10,242737"
ARAUCA,TAME,2250,"9,645137"
ATLÁNTICO,"BARRANQUILLA, DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO",750,"105,831381"
ATLÁNTICO,BARANOA,1250,"5,440088"
ATLÁNTICO,CAMPO DE LA CRUZ,1250,"3,533623"
ATLÁNTICO,CANDELARIA,1250,"1,31257"
ATLÁNTICO,GALAPA,750,"10,599803"
ATLÁNTICO,JUAN DE ACOSTA,1250,"2,363172"
ATLÁNTICO,LURUACO,1250,"1,337384"
ATLÁNTICO,MALAMBO,750,"11,294312"
ATLÁNTICO,MANATÍ,1250,"2,579785"
ATLÁNTICO,PALMAR DE VARELA,1250,"2,980317"
ATLÁNTICO,PIOJÓ,1250,"0,445937"
ATLÁNTICO,POLONUEVO,1250,"1,585999"
ATLÁNTICO,PONEDERA,1250,"1,834167"
ATLÁNTICO,PUERTO COLOMBIA,750,"14,290044"
ATLÁNTICO,REPELÓN,750,"2,210892"
ATLÁNTICO,SABANAGRANDE,1250,"3,109253"
ATLÁNTICO,SABANALARGA,1250,"7,671903"
ATLÁNTICO,SANTA LUCÍA,1250,"1,429893"
ATLÁNTICO,SANTO TOMÁS,1250,"3,462805"
